id,occupation
AlEwing1765,Communication
AlEwing1841,Teacher
AlEwing1841,Medicine
AlEyre1786,None
AlFairl1803,Landed
AlFansh1805,None
AlFarqu1788,Communication
AlFarqu1788,Landed
AlFergu1749,Political
AlFergu1749,Landed
AlFergu1796,Law
AlFergu1796,Landed
AlFindl1870,Engraver
AlFindl1870,Book
AlFindl1870,Communication
AlFishe1837,Writer
AlFishe1837,Travel writer
AlFishe1837,Navy
AlFishe1837,Medicine
AlFonbl1872,Writer
AlFonbl1872,Journalist
AlFonbl1872,Civil
AlFonbl1872,Communication
AlFordy1789,Bank
AlFordy1789,Landed
AlForre1787,Law
AlForre1787,Political
AlForre1872,Painter
AlForre1872,Writer
AlForre1872,Art
AlFoste1867,None
AlFothe1788,Law
AlFothe1788,Landed
AlFrase1802,Clergy
AlFrase1809,Army
AlFrase1809,Political
AlFrase1809,Landed
AlFrase1865,Painter
AlFrase1865,Art
AlFreeb1846,Engraver
AlFreeb1846,Book
AlFreeb1846,Art
AlFreem1805,None
AlFry1852,Law
AlFulle1907,Army
AlFulle1907,Diplomacy
AlFulle1907,Landed
AlGallo1847,Engineer
AlGallo1847,Political
AlGallo1847,Civil
AlGarde1785,Political
AlGarde1785,Landed
AlGarde1791,Medicine
AlGarde1791,Science
AlGarde1791,Landed
AlGarde1829,Writer
AlGarde1829,Army
AlGarde1829,Landed
AlGedde1802,Writer
AlGedde1802,Poet
AlGedde1802,Biblical scholar
AlGedde1802,Clergy
AlGeeki1727,Medicine
AlGerar1795,Writer
AlGerar1795,Professor
AlGerar1795,Clergy
AlGerar1839,Writer
AlGerar1839,Travel writer
AlGerar1839,Science
AlGerar1839,Army
AlGilch1861,Writer
AlGilch1861,Law
AlGille1859,Medicine
AlGilmo1792,Army
AlGilmo1792,Civil
AlGilmo1792,Political
AlGilmo1792,Landed
AlGlidd1851,None
AlGolds1861,Army
AlGoode1841,None
AlGoods1872,Bank
AlGoods1872,Communication
AlGordo1753,Civil
AlGordo1753,Political
AlGordo1753,Landed
AlGordo1754,Music
AlGordo1754,Antiquary
AlGordo1754,Book seller
AlGordo1754,Book
AlGordo1754,Communication
AlGordo1754,Landed
AlGordo1761,Landed
AlGordo1792,Law
AlGordo1792,Civil
AlGordo1792,Landed
AlGordo1808,Army
AlGordo1815,Army
AlGordo1830,Landed
AlGordo1873,Army
AlGordo1873,Landed
AlGore1745,None
AlGrant1719,Army
AlGrant1719,Political
AlGrant1719,Civil
AlGrant1719,Landed
AlGrant1772,Communication
AlGrant1772,Political
AlGrant1772,Landed
AlGrant1785,None
AlGrant1825,Landed
AlGrant1854,Political
AlGrant1854,Civil
AlGrant1854,Landed
AlGrayd1739,Political
AlGrayd1739,Landed
AlGreen1829,School master
AlGreen1829,Clergy
AlGreig1845,Navy
AlGrevi1720,Political
AlGrevi1720,Navy
AlGrevi1720,Landed
AlGrevi1720,Aristocracy
AlGrevi1864,Army
AlGrevi1864,Music
AlGrevi1864,Civil
AlGrey1744,None
AlGrosa1899,Writer
AlGrosa1899,Antiquary
AlGrosa1899,Clergy
AlGuthr1822,Book
AlGuthr1822,Book seller
AlGuthr1822,Communication
AlGuthr1822,Civil
AlHalda1882,Writer
AlHalda1882,Journalist
AlHalda1882,Communication
AlHalda1882,Law
AlHalid1802,Poet
AlHalid1802,Dramatist
AlHalid1802,Writer
AlHalid1802,Political
AlHalid1802,Medicine
AlHalid1870,Writer
AlHalid1870,Science
AlHalid1870,Journalist
AlHalid1870,Civil
AlHalid1870,Law
AlHamil1756,Writer
AlHamil1756,Medicine
AlHamil1756,Landed
AlHamil1763,Civil
AlHamil1763,Political
AlHamil1763,Landed
AlHamil1768,Political
AlHamil1768,Landed
AlHamil1802,Writer
AlHamil1802,Professor
AlHamil1802,Medicine
AlHamil1804,Communication
AlHamil1804,Army
AlHamil1804,Law
AlHamil1804,Political
AlHamil1804,Civil
AlHamil1809,Political
AlHamil1809,Law
AlHamil1824,Writer
AlHamil1824,Oriental scholar
AlHamil1824,School master
AlHamil1824,Communication
AlHamil1824,Army
AlHamil1853,Communication
AlHamil1853,Civil
AlHamil1853,Landed
AlHanna1782,Army
AlHanna1782,Landed
AlHatfi1832,Army
AlHatfi1832,Landed
AlHay1789,Landed
AlHay1838,Army
AlHay1838,Landed
AlHayes1815,None
AlHeber1786,None
AlHeman1827,Army
AlHende1827,Communication
AlHende1827,Civil
AlHende1827,Landed
AlHende1828,Bank
AlHende1828,Civil
AlHende1828,Landed
AlHende1832,Civil
AlHende1863,Writer
AlHende1863,Antiquary
AlHende1863,Medicine
AlHende1863,Landed
AlHerbe1855,Writer
AlHerbe1855,Antiquary
AlHerbe1855,Landed
AlHerbe1855,Aristocracy
AlHewat1824,Writer
AlHewat1824,Historian
AlHewat1824,Clergy
AlHill1867,Writer
AlHill1867,Professor
AlHill1867,Clergy
AlHolbu1829,None
AlHone1883,Sculptor
AlHone1883,Art
AlHood1798,Navy
AlHope1835,None
AlHope1837,Political
AlHope1837,Army
AlHope1837,Aristocracy
AlHope1868,None
AlHope1887,Political
AlHope1887,Civil
AlHope1887,Writer
AlHope1887,Journalist
AlHope1887,Landed
AlHorro1804,None
AlHoust1822,Political
AlHoust1822,Civil
AlHoust1822,Landed
AlHume1760,Political
AlHume1760,Civil
AlHume1760,Landed
AlHume1760,Aristocracy
AlHume1765,Communication
AlHume1765,Bank
AlHume1765,Political
AlHume1765,Landed
AlHume1800,Navy
AlHume1800,Communication
AlHume1828,None
AlHumph1859,School master
AlHunte1809,Writer
AlHunte1809,Essayist
AlHunte1809,Medicine
AlHunte1812,Law
AlHunte1812,Book
AlHunte1812,Book seller
AlHunte1812,Communication
AlHunte1812,Landed
AlHutch1821,Professor
AlHutch1821,Clergy
AlHutch1840,Writer
AlHutch1840,Medicine
AlHutch1840,Navy
AlInnes1912,Writer
AlInnes1912,Historian
AlInnes1912,Civil
AlInnes1912,Law
AlIrela1894,Writer
AlIrela1894,Journalist
AlIrela1894,Communication
AlIrvin1789,Army
AlIrvin1789,Political
AlIrvin1789,Landed
AlIrvin1832,Civil
AlIrvin1832,Professor
AlIrvin1832,Law
AlIrvin1861,Law
AlIrvin1861,Landed
AlIzard1832,None
AlJacks1855,Army
AlJacks1855,Medicine
AlJacob1785,Clergy
AlJaffr1818,Bank
AlJaffr1818,Landed
AlJamie1850,Writer
AlJamie1850,School master
AlJardi1790,Landed
AlJardi1799,Writer
AlJardi1799,Travel writer
AlJardi1799,Diplomacy
AlJardi1799,Civil
AlJardi1799,Army
AlJardi1821,Landed
AlJenou1868,Writer
AlJenou1868,Clergy
AlJohns1799,Writer
AlJohns1799,Medicine
AlJohns1849,Law
AlJohns1849,Civil
AlJohns1849,Landed
AlJolly1838,Writer
AlJolly1838,Clergy
AlKay1863,Law
AlKay1863,Civil
AlKeith1758,Clergy
AlKeith1819,Law
AlKeith1819,Landed
AlKeith1832,Landed
AlKeith1880,Writer
AlKeith1880,Clergy
AlKelle1788,Writer
AlKelle1788,Poet
AlKelle1788,Civil
AlKempe1846,Writer
AlKempe1846,Antiquary
AlKempe1846,Civil
AlKenne1827,Medicine
AlKey1817,Communication
AlKidst1850,Landed
AlKilgo1874,Writer
AlKilgo1874,Teacher
AlKilgo1874,Medicine
AlKilgo1874,Landed
AlKinca1777,Book seller
AlKinca1777,Printer
AlKinca1777,Book
AlKinca1777,Communication
AlKingl1891,Writer
AlKingl1891,Historian
AlKingl1891,Travel writer
AlKingl1891,Political
AlKingl1891,Landed
AlKings1885,Civil
AlKings1885,Librarian
AlKnatc1723,None
AlKnox1831,Writer
AlKnox1831,Landed
AlKyd1826,Engineer
AlKyd1826,Army
AlKyd1826,Landed
AlLEstr1915,Writer
AlLEstr1915,Clergy
AlLaing1838,Writer
AlLaing1838,Poet
AlLaing1838,Book seller
AlLaing1838,Communication
AlLaing1838,Book
AlLaing1857,Writer
AlLaing1857,Poet
AlLaing1857,Service
AlLaing1862,Law
AlLangt1829,Army
AlLangt1829,Clergy
AlLawso1752,Landed
AlLeFan1817,Writer
AlLeFan1817,Dramatist
AlLeFan1844,Writer
AlLeFan1844,Poet
AlLeFan1844,Novelist
AlLeHun1743,None
AlLeith1780,Army
AlLeith1780,Political
AlLeith1780,Landed
AlLeith1842,Law
AlLeith1842,Bibliophile
AlLeith1842,Landed
AlLesli1881,Landed
AlLesli1881,Aristocracy
AlLevin1802,None
AlLewis1827,Writer
AlLewis1827,Novelist
AlLight1856,Army
AlLind1756,Law
AlLind1756,Civil
AlLind1756,Landed
AlLinds1872,Army
AlLivin1791,None
AlLivin1816,None
AlLockh1782,Law
AlLockh1782,Civil
AlLockh1782,Landed
AlLockh1816,Political
AlLockh1816,Landed
AlLockh1831,Clergy
AlLoftu1748,None
AlLuder1819,Writer
AlLuder1819,Antiquary
AlLuder1819,Law
AlLuttr1737,Political
AlLuttr1737,Landed
AlLyall1865,Writer
AlLyall1865,Journalist
AlLyall1865,Travel writer
AlLyall1865,Clergy
AlLytte1928,Clergy
AlLytte1928,Aristocracy
AlMacNa1862,Law
AlMacNa1862,Civil
AlMacNa1862,Political
AlMacNa1862,Landed
AlMacau1766,Political
AlMacau1766,Civil
AlMacau1766,Law
AlMacau1805,Communication
AlMacau1805,Bank
AlMacau1805,Civil
AlMacbe1784,Writer
AlMacbe1784,Librarian
AlMacdo1746,Landed
AlMacdo1761,Army
AlMacdo1761,Political
AlMacdo1761,Landed
AlMacdo1770,Writer
AlMacdo1770,Poet
AlMacdo1770,School master
AlMacdo1791,Clergy
AlMacdo1828,Army
AlMacdo1828,Landed
AlMacdo1837,Antiquary
AlMacdo1837,Clergy
AlMacdo1840,Clergy
AlMacdo1850,Writer
AlMacdo1850,Antiquary
AlMacdo1850,Clerk
AlMacdo1850,Civil
AlMacdo1866,Law
AlMacka1789,Political
AlMacka1789,Army
AlMacka1789,Civil
AlMacka1789,Landed
AlMacka1789,Aristocracy
AlMacke1820,Writer
AlMacke1820,Travel writer
AlMacke1820,Communication
AlMacke1835,Law
AlMacke1835,Landed
AlMacke1848,Writer
AlMacke1848,Travel writer
AlMacke1848,Navy
AlMacke1853,Army
AlMacke1853,Landed
AlMacle1783,Army
AlMacle1783,Landed
AlMacle1790,Navy
AlMacle1790,Communication
AlMacle1790,Political
AlMacle1790,Landed
AlMacle1834,Landed
AlMacle1835,Landed
AlMacle1848,Communication
AlMacle1848,Civil
AlMacle1848,Science
AlMacle1848,Landed
AlMacmi1896,Book
AlMacmi1896,Book seller
AlMacmi1896,Communication
AlMacon1816,Writer
AlMacon1816,Professor
AlMacon1816,Civil
AlMacon1816,Law
AlMacon1816,Landed
AlMacon1860,Writer
AlMacon1860,Professor
AlMacon1860,Science
AlMacon1860,Civil
AlMacon1860,Navy
AlMacon1861,Law
AlMacon1861,Civil
AlMacon1861,Political
AlMacon1861,Landed
AlMacph1816,Army
AlMacph1816,Landed
AlMain1918,Writer
AlMain1918,School master
AlMair1836,Army
AlMair1836,Civil
AlMaitl1820,Army
AlMaitl1820,Landed
AlMaitl1820,Aristocracy
AlMaitl1828,Law
AlMaitl1828,Landed
AlMaitl1848,Bank
AlMaitl1848,Civil
AlMaitl1848,Landed
AlMalet1886,Writer
AlMalet1886,Diplomacy
AlMalet1886,Civil
AlMalet1886,Landed
AlMangi1802,Bibliophile
AlMangi1802,Art collector
AlMangi1802,Art
AlMangi1802,Civil
AlManne1825,Book
AlManne1825,Book seller
AlManne1825,Librarian
AlManne1825,Communication
AlManso1840,Medicine
AlManso1840,Navy
AlMant1869,Writer
AlMant1869,Poet
AlMarce1822,Writer
AlMarce1822,Science
AlMarce1822,Medicine
AlMarjo1834,None
AlMarsd1834,Communication
AlMarsd1834,Law
AlMarsd1834,Civil
AlMason1759,Political
AlMason1759,Landed
AlMaste1799,Music
AlMaste1799,School master
AlMathe1800,Clergy
AlMaxwe1849,Writer
AlMaxwe1849,Book seller
AlMaxwe1849,Book
AlMaxwe1849,Communication
AlMcCau1863,Writer
AlMcCau1863,Biblical scholar
AlMcCau1863,Professor
AlMcCau1863,Clergy
AlMcDon1875,Law
AlMcDon1875,Civil
AlMcDou1786,Navy
AlMcDou1786,Army
AlMcDou1786,Political
AlMcLeo1871,Army
AlMcLeo1871,Civil
AlMcNau1736,Medicine
AlMerce1816,Engineer
AlMerce1816,Army
AlMered1746,None
AlMiles1851,Navy
AlMiles1851,Civil
AlMilla1799,Law
AlMilla1799,Landed
AlMills1840,None
AlMilne1861,Civil
AlMilne1896,Navy
AlMilne1896,Civil
AlMilne1896,Landed
AlMoir1824,Law
AlMoir1824,Civil
AlMoir1824,Landed
AlMoncr1761,Clergy
AlMoncr1761,Landed
AlMoney1801,Army
AlMoney1801,Landed
AlMoney1844,Law
AlMonro1767,Writer
AlMonro1767,Professor
AlMonro1767,Medicine
AlMonro1817,Writer
AlMonro1817,Professor
AlMonro1817,Medicine
AlMonro1817,Landed
AlMonro1859,Writer
AlMonro1859,Professor
AlMonro1859,Medicine
AlMonro1859,Landed
AlMonte1861a,Law
AlMonte1861a,Civil
AlMonte1861a,Landed
AlMontg1722,Political
AlMontg1722,Army
AlMontg1722,Landed
AlMontg1729,Political
AlMontg1729,Landed
AlMontg1785,Political
AlMontg1785,Civil
AlMontg1785,Landed
AlMontg1800,Political
AlMontg1800,Army
AlMontg1800,Landed
AlMontg1802,Communication
AlMontg1802,Navy
AlMontg1802,Landed
AlMontg1896,Civil
AlMoore1751,None
AlMoray1784,Landed
AlMorde1887,Army
AlMorde1887,Manufacturing
AlMorde1887,Communication
AlMoris1866,Medicine
AlMoris1866,Landed
AlMorri1865,Writer
AlMorri1865,Head master
AlMorri1865,Clergy
AlMorri1897,Art collector
AlMorri1897,Art
AlMorri1897,Civil
AlMorri1897,Landed
AlMorri1897,Communication
AlMunde1837,Law
AlMunro1810,Diplomacy
AlMunro1810,Civil
AlMunro1810,Landed
AlMurra1743,Political
AlMurra1743,Landed
AlMurra1750,Political
AlMurra1750,Landed
AlMurra1755,Political
AlMurra1755,Civil
AlMurra1755,Landed
AlMurra1762,Army
AlMurra1762,Landed
AlMurra1778,Political
AlMurra1778,Army
AlMurra1778,Aristocracy
AlMurra1781,Printer
AlMurra1781,Journalist
AlMurra1781,Book
AlMurra1781,Communication
AlMurra1795,Law
AlMurra1795,Political
AlMurra1795,Civil
AlMurra1795,Landed
AlMurra1799,Political
AlMurra1799,Army
AlMurra1799,Landed
AlMurra1813,Writer
AlMurra1813,Oriental scholar
AlMurra1813,Professor
AlMurra1813,Clergy
AlMurra1830,Law
AlMurra1845,Political
AlMurra1845,Landed
AlMurral1813,None
AlNasmy1840,Painter
AlNasmy1840,Architect
AlNasmy1840,Engineer
AlNasmy1840,Art
AlNesbi1745,Civil
AlNesbi1753,Political
AlNesbi1753,Communication
AlNesbi1753,Bank
AlNesbi1753,Landed
AlNesbi1772,Communication
AlNesbi1772,Bank
AlNesbi1778,Political
AlNesbi1778,Law
AlNesbi1778,Landed
AlNicho1862,Army
AlNicho1862,Bibliophile
AlNicho1862,Landed
AlNicol1773,None
AlNicol1828,Writer
AlNicol1828,Oriental scholar
AlNicol1828,Librarian
AlNicol1828,Professor
AlNicol1828,Clergy
AlNicol1893,Writer
AlNicol1893,Antiquary
AlNicol1893,Journalist
AlNicol1893,Civil
AlNicol1893,Law
AlNimmo1832,Writer
AlNimmo1832,Engineer
AlNotti1781,Communication
AlNotti1781,Landed
AlNovel1896,Music
AlNovel1896,Book seller
AlNovel1896,Book
AlNovel1896,Communication
AlNowel1842,Army
AlNowel1842,Communication
AlNowel1842,Political
AlNowel1842,Landed
AlOCall1781,None
AlONeil1742,None
AlOlliv1882,Writer
AlOlliv1882,Professor
AlOlliv1882,Clergy
AlOsbor1847,None
AlOswal1813,Communication
AlOswal1813,Landed
AlOswal1821,Law
AlOswal1821,Landed
AlPaget1888,Political
AlPaget1888,Army
AlPaget1888,Landed
AlPaget1888,Aristocracy
AlPalme1822,Writer
AlPalme1822,Novelist
AlPark1871,Law
AlPark1871,Civil
AlPaunc1818,Aristocracy
AlPeaco1818,Architect
AlPeaco1818,Art
AlPeel1887,Aristocracy
AlPell1832,Law
AlPell1832,Civil
AlPell1832,Landed
AlPenda1725,Political
AlPenda1725,Civil
AlPenda1725,Landed
AlPerce1858,Political
AlPerce1858,Civil
AlPerce1858,Landed
AlPercy1833,Diplomacy
AlPercy1833,Civil
AlPercy1833,Aristocracy
AlPerki1948,Writer
AlPerki1948,School master
AlPeyto1868,Clergy
AlPhill1851,None
AlPitca1813,Law
AlPitca1813,Landed
AlPope1744,Writer
AlPope1744,Poet
AlPope1744,Essayist
AlPope1744,Dramatist
AlPope1782,Writer
AlPope1782,Antiquary
AlPope1782,Clergy
AlPope1835,Painter
AlPope1835,Art
AlPope1835,Theater
AlPopha1705,Landed
AlPopha1721,Landed
AlPopha1810,Law
AlPopha1810,Political
AlPopha1810,Civil
AlPopha1810,Landed
AlPoppl1744,Civil
AlPowel1784,Law
AlPowel1784,Civil
AlPowel1784,Landed
AlPowel1847,Political
AlPowel1847,Civil
AlPowel1847,Landed
AlPower1849,School master
AlPower1849,Clergy
AlPower1888,Law
AlPower1888,Civil
AlPrest1788,None
AlPring1827,Civil
AlPring1827,Landed
AlPring1857,Political
AlPring1857,Civil
AlPring1857,Landed
AlPurve1812,Army
AlPurve1812,Landed
AlPye1833,Army
AlRadcl1735,Landed
AlRae1820,Theater
AlRae1820,Communication
AlRamsa1758,Writer
AlRamsa1758,Poet
AlRamsa1758,Dramatist
AlRamsa1758,Book seller
AlRamsa1758,Craft
AlRamsa1758,Book
AlRamsa1758,Communication
AlRamsa1784,Painter
AlRamsa1784,Writer
AlRamsa1784,Antiquary
AlRamsa1784,Art
AlRamsa1784,Landed
AlRamsa1806,Communication
AlRamsa1806,Political
AlRamsa1806,Landed
AlRamsa1810,Law
AlRamsa1810,Civil
AlRamsa1810,Landed
AlRamsa1852,Political
AlRamsa1852,Landed
AlRamsa1869,Writer
AlRamsa1869,Printer
AlRamsa1869,Journalist
AlRamsa1869,Book
AlRaphe1850,Political
AlRaphe1850,Civil
AlRaphe1850,Landed
AlReid1789,Medicine
AlRevel1870,Communication
AlRevel1870,Civil
AlRicha1829,School master
AlRicha1829,Clergy
AlRichm1864,Writer
AlRichm1864,Craft
AlRober1749,Writer
AlRober1749,Poet
AlRober1749,Political
AlRober1749,Army
AlRober1749,Landed
AlRober1841,Painter
AlRober1841,Art
AlRober1841,Dramatist
AlRober1856,Communication
AlRober1856,Political
AlRober1856,Landed
AlRober1868,Law
AlRober1868,Bank
AlRochf1750,Aristocracy
AlRochf1770,None
AlRodda1792,None
AlRodge1846,Writer
AlRodge1846,Poet
AlRodge1846,Journalist
AlRodge1846,Craft
AlRoss1827,Army
AlRoss1827,Landed
AlRoss1856,Writer
AlRoss1856,Travel writer
AlRoss1856,Communication
AlRoss1887,Clergy
AlRunci1785,Painter
AlRunci1785,Art
AlRunci1785,Dramatist
AlRusse1768,Writer
AlRusse1768,Travel writer
AlRusse1768,Science
AlRusse1768,Medicine
AlRusse1826,Medicine
AlRusse1826,Civil
AlRusse1907,Army
AlRusse1907,Landed
AlRusse1907,Aristocracy
AlRyves1710,None
AlSandi1759,Medicine
AlSandy1702,None
AlSaund1857,Political
AlSaund1857,Sport
AlSaund1857,Civil
AlSaund1857,Landed
AlSavil1831,Law
AlSavil1831,Communication
AlSavil1831,Political
AlSavil1831,Music
AlSavil1831,Civil
AlSavil1831,Landed
AlSchom1792,Writer
AlSchom1792,Poet
AlSchom1792,Antiquary
AlSchom1792,Clergy
AlSchom1804,Navy
AlScott1780,Teacher
AlScott1780,Clergy
AlScott1811,Civil
AlScott1811,Navy
AlScott1812,None
AlScott1827,None
AlScott1840,Navy
AlScott1840,Clergy
AlScott1866,Writer
AlScott1866,Professor
AlScott1866,Clergy
AlSelki1721,Navy
AlShaw1890,Medicine
AlSheaf1765,Communication
AlSheaf1765,Bank
AlShirl1855,None
AlShove1807,Law
AlShove1807,Civil
AlShove1807,Landed
AlSitwe1797,None
AlSkene1823,Navy
AlSkene1823,Landed
AlSmall1794,Medicine
AlSmall1794,Army
AlSmall1794,Science
AlSmeat1784,Book
AlSmeat1784,Craft
AlSmith1833,Bank
AlSmith1860,Writer
AlSmith1860,Novelist
AlSmith1860,Journalist
AlSmith1860,Sport
AlSmith1860,Teacher
AlSmoll1799,Army
AlSmoll1799,Political
AlSmoll1799,Landed
AlSoane1745,None
AlSomer1885,Writer
AlSomer1885,Journalist
AlSomer1885,Political
AlSomer1885,Army
AlSoyer1858,Writer
AlSpear1874,Army
AlSpear1874,Civil
AlSpear1874,Clerk
AlSpear1874,Landed
AlSpeir1844,Political
AlSpeir1844,Civil
AlSpeir1844,Landed
AlSpier1849,Army
AlSpier1849,Civil
AlSpots1740,Army
AlSpots1740,Civil
AlSpots1740,Landed
AlStanh1707,Diplomacy
AlStanh1707,Civil
AlStanh1707,Landed
AlStanh1707,Aristocracy
AlStapl1761,None
AlStapl1824,Clergy
AlStenh1817,Medicine
AlSteph1821,Writer
AlSteph1821,Poet
AlSteph1821,Journalist
AlSterk1838,Teacher
AlSterk1838,Clergy
AlSterl1849,Army
AlSterl1849,Landed
AlSteua1806,Law
AlSteve1791,Professor
AlSteve1791,Medicine
AlSteve1791,Landed
AlStewa1781,Political
AlStewa1781,Communication
AlStewa1781,Landed
AlStewa1794,Army
AlStewa1794,Political
AlStewa1794,Landed
AlStewa1795,Army
AlStewa1795,Landed
AlStewa1831,Political
AlStewa1831,Civil
AlStewa1831,Landed
AlStewa1850,Political
AlStewa1850,Civil
AlStewa1850,Landed
AlStoth1864,Engraver
AlStoth1864,Art
AlStrac1793,Teacher
AlStrac1793,Clergy
AlStrat1832,Diplomacy
AlStrat1832,Civil
AlStuar1742,Writer
AlStuar1742,Science
AlStuar1742,Navy
AlStuar1742,Medicine
AlSuthe1820,Art collector
AlSuthe1820,Antiquary
AlSuthe1820,Civil
AlSuthe1820,Art
AlSuthe1820,Communication
AlSuthe1861,Medicine
AlSwinb1909,Writer
AlSwinb1909,Poet
AlSwinb1909,Journalist
AlTait1781,Law
AlTait1781,Civil
AlTait1781,Bank
AlTaylo1823,Law
AlTaylo1828,Army
AlTaylo1828,Engineer
AlTaylo1828,Communication
AlTaylo1880,Writer
AlTaylo1880,Science
AlTaylo1880,Teacher
AlTaylo1880,Medicine
AlThelw1863,Writer
AlThelw1863,Teacher
AlThelw1863,Clergy
AlThist1771,Political
AlThist1771,Landed
AlThist1827,Clergy
AlThomp1827,None
AlThoms1803,Writer
AlThoms1803,Poet
AlThoms1817,Law
AlThoms1817,Civil
AlThoms1817,Landed
AlThoms1868,Civil
AlThoms1868,Bibliophile
AlThoms1868,Landed
AlTillo1825,Writer
AlTillo1825,Printer
AlTillo1825,Journalist
AlTillo1825,Book
AlTillo1825,Communication
AlTotte1866,Aristocracy
AlTower1813,Political
AlTower1813,Landed
AlTowns1739,None
AlTowns1747,None
AlTrott1842,Clerk
AlTrott1842,Civil
AlTrott1842,Landed
AlTrott1865,Communication
AlTrott1865,Landed
AlTurnb1876,Communication
AlTurnb1876,Diplomacy
AlTurnb1876,Civil
AlTurne1864,Law
AlTurqu1850,Communication
AlTweed1884,Writer
AlTweed1884,Medicine
AlTytle1813,Writer
AlTytle1813,Historian
AlTytle1813,Civil
AlTytle1813,Law
AlTytle1813,Landed
AlUrquh1727,Army
AlUrquh1727,Political
AlUrquh1727,Landed
AlVande1780,None
AlVease1834,Clergy
AlVivia1825,None
AlWale1884,Clergy
AlWalke1805,Host
AlWalke1831,Army
AlWalke1831,Civil
AlWalle1922,Writer
AlWalle1922,Antiquary
AlWalle1922,Book
AlWalli1800,Law
AlWalli1800,Landed
AlWarbu1837,None
AlWatts1864,Writer
AlWatts1864,Poet
AlWatts1864,Journalist
AlWatts1864,Communication
AlWaugh1827,Clergy
AlWay1874,Writer
AlWay1874,Antiquary
AlWay1874,Civil
AlWay1874,Law
AlWay1874,Landed
AlWebst1784,Writer
AlWebst1784,Clergy
AlWells1877,None
AlWentw1749,None
AlWhitc1782,Law
AlWhitc1782,Clerk
AlWhite1776,None
AlWilde1770,Printer
AlWilde1770,Book
AlWilde1770,Communication
AlWilki1855,None
AlWilso1786,Writer
AlWilso1786,Science
AlWilso1786,Professor
AlWilso1786,Craft
AlWilso1813,Writer
AlWilso1813,Painter
AlWilso1813,Science
AlWilso1813,School master
AlWilso1813,Art
AlWilso1813,Craft
AlWolla1798,None
AlWood1807,Medicine
AlWood1847,Law
AlWood1847,Civil
AlWood1866,Law
AlWood1866,Civil
AlWood1866,Landed
AlWoodf1870,Army
AlWoodf1870,Civil
AlWoodf1870,Landed
AlWorth1821,None
AlWynch1781,Civil
AlWynch1781,Communication
AlWynch1781,Landed
AlYoung1842,Law
AlYoung1842,Landed
AlZenob1818,Writer
AlZenob1818,Landed
AmAnger1848,Clergy
AmAnger1848,Landed
AmAwdry1789,Civil
AmAwdry1789,Landed
AmBanks1835,None
AmBarry1835,Writer
AmBarry1835,Novelist
AmBatte1864,None
AmBeauc1846,Navy
AmBeauc1846,Aristocracy
AmBeres1862,None
AmBerna1779,None
AmBingh1859,None
AmBonwi1714,Writer
AmBonwi1722,Writer
AmBonwi1722,Head master
AmBonwi1722,Clergy
AmBoyce1829,Aristocracy
AmBurre1789,None
AmBurro1811,None
AmBushe1730,Civil
AmBushe1730,Landed
AmBushe1762,Writer
AmBushe1762,Dramatist
AmBushe1773,Writer
AmBushe1773,Poet
AmBushe1773,Dramatist
AmBushe1773,Civil
AmBushe1773,Landed
AmByrne1852,Theater
AmCamer1858,None
AmCampb1813,None
AmChapl1792,Craft
AmColli1871,None
AmCongr1741,Political
AmCongr1741,Landed
AmConst1731,Aristocracy
AmCottl1800,Writer
AmCottl1800,Poet
AmCotto1846,Clergy
AmCroft1819,None
AmCrowl1713,Manufacturing
AmCrowl1713,Civil
AmCrowl1713,Political
AmCrowl1713,Landed
AmCurra1847,Painter
AmCurra1847,Art
AmDicki1747,Medicine
AmDicki1783,Law
AmDicki1783,Landed
AmDowde1754,None
AmEllio1873,None
AmElphi1786,None
AmEther1817,Printer
AmEther1817,Book
AmEther1817,Communication
AmEther1817,Landed
AmFoley1827,Landed
AmFoste1849,None
AmFox1886,None
AmFreel1812,None
AmGamon1806,Aristocracy
AmGarla1819,None
AmGarna1782,Communication
AmGiffa1827,Writer
AmGiffa1827,Poet
AmGiffa1827,Law
AmGiffa1827,Civil
AmGirdl1854,Writer
AmGlanv1871,None
AmGlove1840,Antiquary
AmGlove1840,Law
AmGlove1840,Landed
AmGodda1815,Communication
AmGodda1815,Political
AmGodda1815,Landed
AmGodda1854,Army
AmGodda1854,Political
AmGodda1854,Civil
AmGodda1854,Sport
AmGodda1854,Landed
